track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source,lyrics,lyrics_file,eng_words,non_ascii_ratio,keep_english
119187,The I love you song,Puyo Puyo,Pop,data\fma_small\fma_small\119\119187.mp3,data\whisper_transcriptions\Puyo Puyo - The I love you song 119187.txt,whisper,,,0,1.0,False
120105,Happy Boccherini,Lanark,Pop,data\fma_small\fma_small\120\120105.mp3,data\whisper_transcriptions\Lanark - Happy Boccherini 120105.txt,whisper,,,0,1.0,False
135010,Jenny,Jackson Grimm,Folk,data\fma_small\fma_small\135\135010.mp3,data\whisper_transcriptions\Jackson Grimm - Jenny 135010.txt,whisper,,,0,1.0,False
136137,Spring,Philippa Dowding and Allister Thompson,Folk,data\fma_small\fma_small\136\136137.mp3,data\whisper_transcriptions\Philippa Dowding and Allister Thompson - Spring 136137.txt,whisper,,,0,1.0,False
72059,If I Die Tomorrow,David Rovics,Folk,data\fma_small\fma_small\072\072059.mp3,data\whisper_transcriptions\David Rovics - If I Die Tomorrow 72059.txt,whisper,,,0,1.0,False
129624,Tentacle Hentaij - Core Noisetone,Ralph Brown,Experimental,data\fma_small\fma_small\129\129624.mp3,data\whisper_transcriptions\Ralph Brown - Tentacle Hentaij - Core Noisetone 129624.txt,whisper,,,0,1.0,False
85421,Your New Heroes,Orange Peels,Pop,data\fma_small\fma_small\085\085421.mp3,data\whisper_transcriptions\Orange Peels - Your New Heroes 85421.txt,whisper,"I've got the silence, I've got the space",Orange Peels - Your New Heroes 85421.txt,8,0.0,False
61007,Week Two,Ben von Wildenhaus,Folk,data\fma_small\fma_small\061\061007.mp3,data\whisper_transcriptions\Ben von Wildenhaus - Week Two 61007.txt,whisper,,,0,1.0,False
98576,Throw It Up Ft. BDG (Prod. Joel Johnston),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098576.mp3,data\whisper_transcriptions\Hi-Rez - Throw It Up Ft. BDG (Prod. Joel Johnston) 98576.txt,whisper,,,0,1.0,False
88869,Gallows Hill (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088869.mp3,data\lyrics\Josh Woodward - Gallows Hill _88869_.txt,genius,,,0,1.0,False
85955,Feels All Over,Pete Galub,Pop,data\fma_small\fma_small\085\085955.mp3,data\whisper_transcriptions\Pete Galub - Feels All Over 85955.txt,whisper,I'm For My Flames I'm searching in crews What a life Is my place My name is my place,Pete Galub - Feels All Over 85955.txt,19,0.0,False
62750,Roller-skate,Jahzzar,Pop,data\fma_small\fma_small\062\062750.mp3,data\whisper_transcriptions\Jahzzar - Roller-skate 62750.txt,whisper,,,0,1.0,False
92129,Go For It,The Craters,Pop,data\fma_small\fma_small\092\092129.mp3,data\whisper_transcriptions\The Craters - Go For It 92129.txt,whisper,,,0,1.0,False
71175,Wolf Falcon Deer,Frenic,Hip-Hop,data\fma_small\fma_small\071\071175.mp3,data\whisper_transcriptions\Frenic - Wolf Falcon Deer 71175.txt,whisper,,,0,1.0,False
10374,Into the Fog,Sodadosa,Experimental,data\fma_small\fma_small\010\010374.mp3,data\whisper_transcriptions\Sodadosa - Into the Fog 10374.txt,whisper,,,0,1.0,False
115765,To Balagopalan Ganapathy,Zoliborz,Rock,data\fma_small\fma_small\115\115765.mp3,data\whisper_transcriptions\Zoliborz - To Balagopalan Ganapathy 115765.txt,whisper,,,0,1.0,False
85968,Meet Me,Seaven Teares,Folk,data\fma_small\fma_small\085\085968.mp3,data\lyrics\Seaven Teares - Meet Me _85968_.txt,genius,,,0,1.0,False
11793,What You Talkin Bout Instrumental     {Mekka Don},6th Sense,Hip-Hop,data\fma_small\fma_small\011\011793.mp3,data\whisper_transcriptions\6th Sense - What You Talkin Bout Instrumental     {Mekka Don} 11793.txt,whisper,,,0,1.0,False
112488,FreeSpit (Instrumental),The Impossebulls,Hip-Hop,data\fma_small\fma_small\112\112488.mp3,data\whisper_transcriptions\The Impossebulls - FreeSpit (Instrumental) 112488.txt,whisper,"yang Yeah, that's where my heart's at, heart's at, heart's at",The Impossebulls - FreeSpit (Instrumental) 112488.txt,11,0.0,False
51271,Catcher In The Rye,Azure Blue,Pop,data\fma_small\fma_small\051\051271.mp3,data\lyrics\Azure Blue - Catcher In The Rye _51271_.txt,genius,,,0,1.0,False
98624,Please Tell Me,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098624.mp3,data\lyrics\KINGS OF THE CITY - Please Tell Me _98624_.txt,genius,,,0,1.0,False
62436,Fastest Man on Earth,Jahzzar,Pop,data\fma_small\fma_small\062\062436.mp3,data\whisper_transcriptions\Jahzzar - Fastest Man on Earth 62436.txt,whisper,Getting ambient Onesab Families Entikes 100 gallons weary Atber Gaming Off-screen Thank you.,Jahzzar - Fastest Man on Earth 62436.txt,13,0.0,False
10192,Fucking Exotic Bitches,The Professional Savage,Hip-Hop,data\fma_small\fma_small\010\010192.mp3,data\whisper_transcriptions\The Professional Savage - Fucking Exotic Bitches 10192.txt,whisper,"In neoclassic palaces of progress, fairgoers wandered through technological and cultural",The Professional Savage - Fucking Exotic Bitches 10192.txt,11,0.0,False
98628,Grave Digger,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098628.mp3,data\lyrics\KINGS OF THE CITY - Grave Digger _98628_.txt,genius,,,0,1.0,False
1720,Harken Sunshine,Sun Araw,Rock,data\fma_small\fma_small\001\001720.mp3,data\whisper_transcriptions\Sun Araw - Harken Sunshine 1720.txt,whisper,,,0,1.0,False
26681,Latino,Disen Gage,Rock,data\fma_small\fma_small\026\026681.mp3,data\lyrics\Disen Gage - Latino _26681_.txt,genius,,,0,1.0,False
154303,In It to Win It,Fleslit,Hip-Hop,data\fma_small\fma_small\154\154303.mp3,data\whisper_transcriptions\Fleslit - In It to Win It 154303.txt,whisper,,,0,1.0,False
123834,Three Times,Mesmerists,Rock,data\fma_small\fma_small\123\123834.mp3,data\whisper_transcriptions\Mesmerists - Three Times 123834.txt,whisper,,,0,1.0,False
116446,Gringo Flamenco,Montana Skies,Folk,data\fma_small\fma_small\116\116446.mp3,data\whisper_transcriptions\Montana Skies - Gringo Flamenco 116446.txt,whisper,,,0,1.0,False
38312,A72,James Yates,Experimental,data\fma_small\fma_small\038\038312.mp3,data\whisper_transcriptions\James Yates - A72 38312.txt,whisper,,,0,1.0,False
116407,Dub step next left (feat Tom Wilkinson),Asthmatic Astronaut,Hip-Hop,data\fma_small\fma_small\116\116407.mp3,data\whisper_transcriptions\Asthmatic Astronaut - Dub step next left (feat Tom Wilkinson) 116407.txt,whisper,,,0,1.0,False
11544,Radiation,The Lost Demension,Experimental,data\fma_small\fma_small\011\011544.mp3,data\whisper_transcriptions\The Lost Demension - Radiation 11544.txt,whisper,,,0,1.0,False
125004,Outro,Let Me Crazy,Rock,data\fma_small\fma_small\125\125004.mp3,data\whisper_transcriptions\Let Me Crazy - Outro 125004.txt,whisper,,,0,1.0,False
51113,Shadow Pocket,Bob Ostertag,Experimental,data\fma_small\fma_small\051\051113.mp3,data\whisper_transcriptions\Bob Ostertag - Shadow Pocket 51113.txt,whisper,,,0,1.0,False
44169,Absence of Day and Night 1,Morgan Craft,Experimental,data\fma_small\fma_small\044\044169.mp3,data\whisper_transcriptions\Morgan Craft - Absence of Day and Night 1 44169.txt,whisper,,,0,1.0,False
83439,Lying To You,Keaton Henson,Folk,data\fma_small\fma_small\083\083439.mp3,data\lyrics\Keaton Henson - Lying To You _83439_.txt,genius,,,0,1.0,False
44849,Field Piano 2,Sunslide,Experimental,data\fma_small\fma_small\044\044849.mp3,data\whisper_transcriptions\Sunslide - Field Piano 2 44849.txt,whisper,,,0,1.0,False
11937,Wir können auch anders,DavidBowman,Pop,data\fma_small\fma_small\011\011937.mp3,data\whisper_transcriptions\DavidBowman - Wir können auch anders 11937.txt,whisper,Ich folg dir in den Hintergrund,DavidBowman - Wir können auch anders 11937.txt,6,0.0,False
49072,266 Chippendale 140706,Justice Yeldham,Experimental,data\fma_small\fma_small\049\049072.mp3,data\whisper_transcriptions\Justice Yeldham - 266 Chippendale 140706 49072.txt,whisper,,,0,1.0,False
5171,Cover Up,Peter Biedermann,Folk,data\fma_small\fma_small\005\005171.mp3,data\whisper_transcriptions\Peter Biedermann - Cover Up 5171.txt,whisper,,,0,1.0,False
121867,Shot Down,The Britemores,Rock,data\fma_small\fma_small\121\121867.mp3,data\whisper_transcriptions\The Britemores - Shot Down 121867.txt,whisper,,,0,1.0,False
106956,Suffer The Children,Mutilation Rites,Rock,data\fma_small\fma_small\106\106956.mp3,data\lyrics\Mutilation Rites - Suffer The Children _106956_.txt,genius,,,0,1.0,False
47196,Come on Devil,Asian Women on the Telephone,Experimental,data\fma_small\fma_small\047\047196.mp3,data\whisper_transcriptions\Asian Women on the Telephone - Come on Devil 47196.txt,whisper,,,0,1.0,False
135364,Colour,Lamprey,Rock,data\fma_small\fma_small\135\135364.mp3,data\lyrics\Lamprey - Colour _135364_.txt,genius,,,0,1.0,False
11239,hamar 261005,Justice Yeldham,Experimental,data\fma_small\fma_small\011\011239.mp3,data\whisper_transcriptions\Justice Yeldham - hamar 261005 11239.txt,whisper,,,0,1.0,False
51118,Tickled Pink,Bob Ostertag,Experimental,data\fma_small\fma_small\051\051118.mp3,data\whisper_transcriptions\Bob Ostertag - Tickled Pink 51118.txt,whisper,,,0,1.0,False
108308,Outro,Carter Behnke,Folk,data\fma_small\fma_small\108\108308.mp3,data\whisper_transcriptions\Carter Behnke - Outro 108308.txt,whisper,,,0,1.0,False
39188,Get Wright With Gould (more Surfjams with Sufjan),U Can Unlearn Guitar,Experimental,data\fma_small\fma_small\039\039188.mp3,data\whisper_transcriptions\U Can Unlearn Guitar - Get Wright With Gould (more Surfjams with Sufjan) 39188.txt,whisper,,,0,1.0,False
121735,Trouble Outside,Frozen Houses,Pop,data\fma_small\fma_small\121\121735.mp3,data\whisper_transcriptions\Frozen Houses - Trouble Outside 121735.txt,whisper,,,0,1.0,False
136469,Don't (Bonus Non LP Track),C-Doc,Hip-Hop,data\fma_small\fma_small\136\136469.mp3,data\lyrics\C-Doc - Don_t _136469_.txt,genius,,,0,1.0,False
43761,Me so horny 2,Kreamy 'Lectric Santa,Folk,data\fma_small\fma_small\043\043761.mp3,data\whisper_transcriptions\Kreamy 'Lectric Santa - Me so horny 2 43761.txt,whisper,,,0,1.0,False
118087,Too Much To Never,PC-ONE,Experimental,data\fma_small\fma_small\118\118087.mp3,data\whisper_transcriptions\PC-ONE - Too Much To Never 118087.txt,whisper,,,0,1.0,False
110927,Anchors,Humble Tripe,Folk,data\fma_small\fma_small\110\110927.mp3,data\whisper_transcriptions\Humble Tripe - Anchors 110927.txt,whisper,,,0,1.0,False
20050,Let's Go Down,Family Of The Year,Rock,data\fma_small\fma_small\020\020050.mp3,data\lyrics\Family Of The Year - Let_s Go Down _20050_.txt,genius,,,0,1.0,False
91899,Toy Guitar 6 (Exotica),Lezet,Experimental,data\fma_small\fma_small\091\091899.mp3,data\whisper_transcriptions\Lezet - Toy Guitar 6 (Exotica) 91899.txt,whisper,,,0,1.0,False
115926,Brian de Palma,Nestor +3,Folk,data\fma_small\fma_small\115\115926.mp3,data\whisper_transcriptions\Nestor +3 - Brian de Palma 115926.txt,whisper,,,0,1.0,False
50448,Fertile Ground,Milk Music,Rock,data\fma_small\fma_small\050\050448.mp3,data\whisper_transcriptions\Milk Music - Fertile Ground 50448.txt,whisper,"It's the world that we're rolling around, rolling around",Milk Music - Fertile Ground 50448.txt,9,0.0,False
58068,Auroral Propagation Beacon,Przewalski's Horses,Experimental,data\fma_small\fma_small\058\058068.mp3,data\whisper_transcriptions\Przewalski's Horses - Auroral Propagation Beacon 58068.txt,whisper,That I used to play CW by M να Collins. H I don't know.,Przewalski's Horses - Auroral Propagation Beacon 58068.txt,13,0.03636363636363636,False
96698,Pretty Girls,Melissa Laveaux,Folk,data\fma_small\fma_small\096\096698.mp3,data\lyrics\Melissa Laveaux - Pretty Girls _96698_.txt,genius,,,0,1.0,False
26641,05,Flowerheads,Rock,data\fma_small\fma_small\026\026641.mp3,data\whisper_transcriptions\Flowerheads - 05 26641.txt,whisper,,,0,1.0,False
64630,Deniro,Blank & Kytt,Hip-Hop,data\fma_small\fma_small\064\064630.mp3,data\whisper_transcriptions\Blank & Kytt - Deniro 64630.txt,whisper,,,0,1.0,False
55715,Chain splendour 2,et_,Rock,data\fma_small\fma_small\055\055715.mp3,data\whisper_transcriptions\et_ - Chain splendour 2 55715.txt,whisper,,,0,1.0,False
127300,Lackadaisical,"Oh Yeah, the Future",Pop,data\fma_small\fma_small\127\127300.mp3,data\lyrics\Oh Yeah_ the Future - Lackadaisical _127300_.txt,genius,,,0,1.0,False
12146,Kokoro (I Fall To Pieces),The Slants,Pop,data\fma_small\fma_small\012\012146.mp3,data\lyrics\The Slants - Kokoro _12146_.txt,genius,,,0,1.0,False
6440,Rampage,EPMD,Hip-Hop,data\fma_small\fma_small\006\006440.mp3,data\lyrics\EPMD - Rampage _6440_.txt,genius,,,0,1.0,False
154305,Calm Flight,Fleslit,Hip-Hop,data\fma_small\fma_small\154\154305.mp3,data\whisper_transcriptions\Fleslit - Calm Flight 154305.txt,whisper,,,0,1.0,False
14735,Start,Throwing Muses,Rock,data\fma_small\fma_small\014\014735.mp3,data\lyrics\Throwing Muses - Start _14735_.txt,genius,,,0,1.0,False
69554,We Go Ham,The NSJ Crew,Hip-Hop,data\fma_small\fma_small\069\069554.mp3,data\whisper_transcriptions\The NSJ Crew - We Go Ham 69554.txt,whisper,,,0,1.0,False
154309,A1 Symphony,Fleslit,Hip-Hop,data\fma_small\fma_small\154\154309.mp3,data\whisper_transcriptions\Fleslit - A1 Symphony 154309.txt,whisper,,,0,1.0,False
27797,Come to Gwangju with Me (ft. Grizzly616),The Orchestral Movement of 1932,Pop,data\fma_small\fma_small\027\027797.mp3,data\whisper_transcriptions\The Orchestral Movement of 1932 - Come to Gwangju with Me (ft. Grizzly616) 27797.txt,whisper,,,0,1.0,False
1193,Wooly Mammoth's Absence,Mount Eerie,Folk,data\fma_small\fma_small\001\001193.mp3,data\lyrics\Mount Eerie - Wooly Mammoth_s Absence _1193_.txt,genius,,,0,1.0,False
80035,Bike - Punx,Damage it,Rock,data\fma_small\fma_small\080\080035.mp3,data\whisper_transcriptions\Damage it - Bike - Punx 80035.txt,whisper,,,0,1.0,False
12350,It's Not Like You (Always),Koonda Holaa,Folk,data\fma_small\fma_small\012\012350.mp3,data\whisper_transcriptions\Koonda Holaa - It's Not Like You (Always) 12350.txt,whisper,I look towards December That's when the freezing rain and winter leaves stay,Koonda Holaa - It's Not Like You (Always) 12350.txt,13,0.0,False
98585,Lost In Time (Intro) (Prod. by Instinctz Beats),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098585.mp3,data\lyrics\Hi-Rez - Lost In Time _98585_.txt,genius,,,0,1.0,False
5169,The Uncommon Man,Peter Biedermann,Folk,data\fma_small\fma_small\005\005169.mp3,data\whisper_transcriptions\Peter Biedermann - The Uncommon Man 5169.txt,whisper,,,0,1.0,False
32001,Ginger,Twin Sister,Rock,data\fma_small\fma_small\032\032001.mp3,data\lyrics\Twin Sister - Ginger _32001_.txt,genius,,,0,1.0,False
33538,Roka,Calexico,Rock,data\fma_small\fma_small\033\033538.mp3,data\lyrics\Calexico - Roka _33538_.txt,genius,,,0,1.0,False
128878,Festive Felicitations,Squire Tuck,Experimental,data\fma_small\fma_small\128\128878.mp3,data\whisper_transcriptions\Squire Tuck - Festive Felicitations 128878.txt,whisper,Textning Stina Hedin www.btistudios.com,Squire Tuck - Festive Felicitations 128878.txt,6,0.0,False
137356,NAMAEWANAINAMAEGANAI,Urban Predator,Rock,data\fma_small\fma_small\137\137356.mp3,data\whisper_transcriptions\Urban Predator - NAMAEWANAINAMAEGANAI 137356.txt,whisper,,,0,1.0,False
96627,Mais Que Dirait Eric Rohmer ?,Damien Schultz,Experimental,data\fma_small\fma_small\096\096627.mp3,,,,,0,1.0,False
42659,Nick Drake,Gino Pertot,Folk,data\fma_small\fma_small\042\042659.mp3,data\whisper_transcriptions\Gino Pertot - Nick Drake 42659.txt,whisper,"You and I, we bear the sorrows of the world Wishes of ours, stay left and hurt",Gino Pertot - Nick Drake 42659.txt,17,0.0,False
75386,Mothership,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075386.mp3,data\lyrics\Kellee Maize - Mothership _75386_.txt,genius,,,0,1.0,False
114974,stormy castles (past),last king of poland,Experimental,data\fma_small\fma_small\114\114974.mp3,data\whisper_transcriptions\last king of poland - stormy castles (past) 114974.txt,whisper,,,0,1.0,False
108488,Intro (ft. Alex East Block),Sun Sunych ft. Alex East Block,Hip-Hop,data\fma_small\fma_small\108\108488.mp3,data\lyrics\Sun Sunych ft. Alex East Block - Intro _108488_.txt,genius,,,0,1.0,False
10527,r u serious,Funky Terrorist,Experimental,data\fma_small\fma_small\010\010527.mp3,data\whisper_transcriptions\Funky Terrorist - r u serious 10527.txt,whisper,"Whoa, what? Are you curious? Is she crazy no?",Funky Terrorist - r u serious 10527.txt,9,0.0,False
126598,Sixes Are Silent (Alternate Version),Skyjelly,Rock,data\fma_small\fma_small\126\126598.mp3,data\whisper_transcriptions\Skyjelly - Sixes Are Silent (Alternate Version) 126598.txt,whisper,,,0,1.0,False
46736,Out of Time,Palloc,Pop,data\fma_small\fma_small\046\046736.mp3,data\whisper_transcriptions\Palloc - Out of Time 46736.txt,whisper,,,0,1.0,False
109958,"au retarde , ferox",Phemale,Pop,data\fma_small\fma_small\109\109958.mp3,"data\whisper_transcriptions\Phemale - au retarde , ferox 109958.txt",whisper,Music Patent família Co III Dog Tu toys Thank you.,"Phemale - au retarde , ferox 109958.txt",11,0.02,False
128835,I,Jaan Patterson,Experimental,data\fma_small\fma_small\128\128835.mp3,data\whisper_transcriptions\Jaan Patterson - I 128835.txt,whisper,,,0,1.0,False
137627,I Die Smiling,The Sun Through A Telescope,Rock,data\fma_small\fma_small\137\137627.mp3,data\whisper_transcriptions\The Sun Through A Telescope - I Die Smiling 137627.txt,whisper,Ever be brutal again. Ever be brutal again.,The Sun Through A Telescope - I Die Smiling 137627.txt,8,0.0,False
122910,GOODNIGHT ZUKI,ODOR BABY,Experimental,data\fma_small\fma_small\122\122910.mp3,data\whisper_transcriptions\ODOR BABY - GOODNIGHT ZUKI 122910.txt,whisper,,,0,1.0,False
111378,Keep Walking Away,Fierbinteanu,Pop,data\fma_small\fma_small\111\111378.mp3,data\whisper_transcriptions\Fierbinteanu - Keep Walking Away 111378.txt,whisper,,,0,1.0,False
129054,You're Stealing Sound,Total Unicorn,Pop,data\fma_small\fma_small\129\129054.mp3,data\whisper_transcriptions\Total Unicorn - You're Stealing Sound 129054.txt,whisper,"Where there are rocks, watch out. Watch out, because the rocks are going eventually to come alive.",Total Unicorn - You're Stealing Sound 129054.txt,17,0.0,False
71253,Homem Sem Alma,Dengaz,Hip-Hop,data\fma_small\fma_small\071\071253.mp3,data\lyrics\Dengaz - Homem Sem Alma _71253_.txt,genius,,,0,1.0,False
112066,Lullaby,Still Pluto,Rock,data\fma_small\fma_small\112\112066.mp3,data\whisper_transcriptions\Still Pluto - Lullaby 112066.txt,whisper,How many days we need to waste,Still Pluto - Lullaby 112066.txt,7,0.0,False
14363,4:15 p.m. (Thursday),Thaione Davis,Hip-Hop,data\fma_small\fma_small\014\014363.mp3,data\whisper_transcriptions\Thaione Davis - 4:15 p.m. (Thursday) 14363.txt,whisper,,,0,1.0,False
14809,The New Year,Sebastien Duclos,Folk,data\fma_small\fma_small\014\014809.mp3,data\whisper_transcriptions\Sebastien Duclos - The New Year 14809.txt,whisper,All the things that have helped me to stay strong,Sebastien Duclos - The New Year 14809.txt,10,0.0,False
15540,Introduction and Windmills,Ergo Phizmiz,Experimental,data\fma_small\fma_small\015\015540.mp3,data\whisper_transcriptions\Ergo Phizmiz - Introduction and Windmills 15540.txt,whisper,,,0,1.0,False
114199,Living With The Pain,Fallen to Flux,Rock,data\fma_small\fma_small\114\114199.mp3,data\lyrics\Fallen to Flux - Living With The Pain _114199_.txt,genius,,,0,1.0,False
148218,Women 'round Town,Josh Armistead,Folk,data\fma_small\fma_small\148\148218.mp3,data\whisper_transcriptions\Josh Armistead - Women 'round Town 148218.txt,whisper,,,0,1.0,False
129919,Stay Fly,Dollar Boyz,Hip-Hop,data\fma_small\fma_small\129\129919.mp3,data\whisper_transcriptions\Dollar Boyz - Stay Fly 129919.txt,whisper,"Welcome to Shoutback, nigga! Don't tell that!",Dollar Boyz - Stay Fly 129919.txt,7,0.0,False
111368,Chinese Sister,Fierbinteanu,Pop,data\fma_small\fma_small\111\111368.mp3,data\whisper_transcriptions\Fierbinteanu - Chinese Sister 111368.txt,whisper,You choose me for dance and I choose you for dance and you choose me for dance and,Fierbinteanu - Chinese Sister 111368.txt,18,0.0,False
8345,Walter,Walter,Experimental,data\fma_small\fma_small\008\008345.mp3,data\lyrics\Walter - Walter _8345_.txt,genius,,,0,1.0,False
81033,lullaby,Lazer Boy,Folk,data\fma_small\fma_small\081\081033.mp3,data\whisper_transcriptions\Lazer Boy - lullaby 81033.txt,whisper,,,0,1.0,False
68853,Irish Washerwoman,Howie & Ann Mitchell,Folk,data\fma_small\fma_small\068\068853.mp3,data\whisper_transcriptions\Howie & Ann Mitchell - Irish Washerwoman 68853.txt,whisper,,,0,1.0,False
112088,Anxious,Martin Rach,Experimental,data\fma_small\fma_small\112\112088.mp3,data\whisper_transcriptions\Martin Rach - Anxious 112088.txt,whisper,,,0,1.0,False
25124,Bridge Jumping,Bombay Laughing Club,Pop,data\fma_small\fma_small\025\025124.mp3,data\whisper_transcriptions\Bombay Laughing Club - Bridge Jumping 25124.txt,whisper,"I'm in cause for some permission Cause for some permission Can I say to you, for your love?",Bombay Laughing Club - Bridge Jumping 25124.txt,18,0.0,False
122683,L'intermede,Salmo,Rock,data\fma_small\fma_small\122\122683.mp3,data\whisper_transcriptions\Salmo - L'intermede 122683.txt,whisper,,,0,1.0,False
111188,Moved By Joy,Sondra Sun-Odeon,Folk,data\fma_small\fma_small\111\111188.mp3,data\whisper_transcriptions\Sondra Sun-Odeon - Moved By Joy 111188.txt,whisper,"But baby, I'm so tired of climbing the stereo shards of my broken being, broken by memories.",Sondra Sun-Odeon - Moved By Joy 111188.txt,17,0.0,False
112788,BROKEN NEWS,ODOR BABY,Experimental,data\fma_small\fma_small\112\112788.mp3,data\whisper_transcriptions\ODOR BABY - BROKEN NEWS 112788.txt,whisper,,,0,1.0,False
145260,Easter Island,Lonely Punk,Rock,data\fma_small\fma_small\145\145260.mp3,data\whisper_transcriptions\Lonely Punk - Easter Island 145260.txt,whisper,,,0,1.0,False
95564,Funky Love Blast Vs. Funky Anal Humour,Justice yeldham and the dynamic ribbon device,Experimental,data\fma_small\fma_small\095\095564.mp3,data\whisper_transcriptions\Justice yeldham and the dynamic ribbon device - Funky Love Blast Vs. Funky Anal Humour 95564.txt,whisper,,,0,1.0,False
113305,Dios anda pedo (DJ Edwin Remix),Los Margaritos,Rock,data\fma_small\fma_small\113\113305.mp3,data\whisper_transcriptions\Los Margaritos - Dios anda pedo (DJ Edwin Remix) 113305.txt,whisper,"Welcome Once again, it started out A Ho Chi Thank you.",Los Margaritos - Dios anda pedo (DJ Edwin Remix) 113305.txt,11,0.0,False
85957,Waiting,Pete Galub,Pop,data\fma_small\fma_small\085\085957.mp3,data\whisper_transcriptions\Pete Galub - Waiting 85957.txt,whisper,"In a town, in a square, in a time that's neither here nor there. I love you.",Pete Galub - Waiting 85957.txt,17,0.0,False
133273,Sadness,Movie Theater,Rock,data\fma_small\fma_small\133\133273.mp3,data\whisper_transcriptions\Movie Theater - Sadness 133273.txt,whisper,,,0,1.0,False
154308,MIA,Fleslit,Hip-Hop,data\fma_small\fma_small\154\154308.mp3,data\whisper_transcriptions\Fleslit - MIA 154308.txt,whisper,,,0,1.0,False
97585,Loose Change,Olivia Chaney,Folk,data\fma_small\fma_small\097\097585.mp3,data\lyrics\Olivia Chaney - Loose Change _97585_.txt,genius,,,0,1.0,False
71242,Focused (feat. Richie Campbell),Dengaz,Hip-Hop,data\fma_small\fma_small\071\071242.mp3,data\lyrics\Dengaz - Focused _71242_.txt,genius,,,0,1.0,False
129088,Vodka And Beer,The Vivisectors,Rock,data\fma_small\fma_small\129\129088.mp3,data\whisper_transcriptions\The Vivisectors - Vodka And Beer 129088.txt,whisper,inhale Rudy with içeris first crack J reflex Rachelaho 절� becauseْ Outro Music,The Vivisectors - Vodka And Beer 129088.txt,13,0.05128205128205128,False
17735,Ecstatic Rite,Liturgy,Rock,data\fma_small\fma_small\017\017735.mp3,data\lyrics\Liturgy - Ecstatic Rite _17735_.txt,genius,,,0,1.0,False
97590,The King's Horses,Olivia Chaney,Folk,data\fma_small\fma_small\097\097590.mp3,data\lyrics\Olivia Chaney - The King_s Horses _97590_.txt,genius,,,0,1.0,False
87431,Bone Soup,Bludded Head,Rock,data\fma_small\fma_small\087\087431.mp3,data\whisper_transcriptions\Bludded Head - Bone Soup 87431.txt,whisper,,,0,1.0,False
45521,Rivers,Plusplus,Folk,data\fma_small\fma_small\045\045521.mp3,data\whisper_transcriptions\Plusplus - Rivers 45521.txt,whisper,,,0,1.0,False
112252,Capullo,Anamoli,Folk,data\fma_small\fma_small\112\112252.mp3,data\lyrics\Anamoli - Capullo _112252_.txt,genius,,,0,1.0,False
35608,Second Hand News,Stan,Pop,data\fma_small\fma_small\035\035608.mp3,data\lyrics\Stan - Second Hand News _35608_.txt,genius,,,0,1.0,False
1249,"""Cleanse Bath"" 10"" Metal Laquer",Nautical Almanac,Experimental,data\fma_small\fma_small\001\001249.mp3,,,,,0,1.0,False
72456,Call of the Beehive,The Blind Shake,Rock,data\fma_small\fma_small\072\072456.mp3,data\whisper_transcriptions\The Blind Shake - Call of the Beehive 72456.txt,whisper,"наз range Hi Hi Shadow, thessen and the sound of the again Shadow, the zabily",The Blind Shake - Call of the Beehive 72456.txt,14,0.03896103896103896,False
30636,connecticut,"If, Bwana",Experimental,data\fma_small\fma_small\030\030636.mp3,"data\whisper_transcriptions\If, Bwana - connecticut 30636.txt",whisper,,,0,1.0,False
126398,Spirituals,Shy Kids,Pop,data\fma_small\fma_small\126\126398.mp3,data\lyrics\Shy Kids - Spirituals _126398_.txt,genius,,,0,1.0,False
123441,Thrashin,The Dread,Hip-Hop,data\fma_small\fma_small\123\123441.mp3,data\lyrics\The Dread - Thrashin _123441_.txt,genius,,,0,1.0,False
1276,Richard Nixon Died Today,Negativland,Experimental,data\fma_small\fma_small\001\001276.mp3,data\lyrics\Negativland - Richard Nixon Died Today _1276_.txt,genius,,,0,1.0,False
126520,Αρχαία Μουσική Για Σύγχρονη Φορές (Ancient Music For Modern Times),Jared C. Balogh,Experimental,data\fma_small\fma_small\126\126520.mp3,data\whisper_transcriptions\Jared C. Balogh - Αρχαία Μουσική Για Σύγχρονη Φορές (Ancient Music For Modern Times) 126520.txt,whisper,,,0,1.0,False
114042,The Darkest Hour,Aviscerall,Hip-Hop,data\fma_small\fma_small\114\114042.mp3,data\whisper_transcriptions\Aviscerall - The Darkest Hour 114042.txt,whisper,,,0,1.0,False
48043,The Road To Unknown,Delphine Dora,Experimental,data\fma_small\fma_small\048\048043.mp3,data\whisper_transcriptions\Delphine Dora - The Road To Unknown 48043.txt,whisper,,,0,1.0,False
108016,"Phoenix Jane, or Jeanne Phénix, if You Will.",Zach Fleury,Folk,data\fma_small\fma_small\108\108016.mp3,"data\whisper_transcriptions\Zach Fleury - Phoenix Jane, or Jeanne Phénix, if You Will. 108016.txt",whisper,"Too many things I wish I'd learned with you Love, oh love I'll find you","Zach Fleury - Phoenix Jane, or Jeanne Phénix, if You Will. 108016.txt",15,0.0,False
