track_id,audio_path,status,decoder,reason
47671,data\fma_small\fma_small\047\047671.mp3,ok,audioread,
85438,data\fma_small\fma_small\085\085438.mp3,ok,audioread,
94423,data\fma_small\fma_small\094\094423.mp3,ok,audioread,
137417,data\fma_small\fma_small\137\137417.mp3,ok,audioread,
88858,data\fma_small\fma_small\088\088858.mp3,ok,audioread,
112468,data\fma_small\fma_small\112\112468.mp3,ok,audioread,
125195,data\fma_small\fma_small\125\125195.mp3,ok,audioread,
119187,data\fma_small\fma_small\119\119187.mp3,ok,audioread,
120105,data\fma_small\fma_small\120\120105.mp3,ok,audioread,
135010,data\fma_small\fma_small\135\135010.mp3,ok,audioread,
148606,data\fma_small\fma_small\148\148606.mp3,ok,audioread,
147085,data\fma_small\fma_small\147\147085.mp3,ok,audioread,
136137,data\fma_small\fma_small\136\136137.mp3,ok,audioread,
72059,data\fma_small\fma_small\072\072059.mp3,ok,audioread,
129624,data\fma_small\fma_small\129\129624.mp3,ok,audioread,
119584,data\fma_small\fma_small\119\119584.mp3,ok,audioread,
85421,data\fma_small\fma_small\085\085421.mp3,ok,audioread,
135373,data\fma_small\fma_small\135\135373.mp3,ok,audioread,
107569,data\fma_small\fma_small\107\107569.mp3,ok,audioread,
57892,data\fma_small\fma_small\057\057892.mp3,ok,audioread,
61007,data\fma_small\fma_small\061\061007.mp3,ok,audioread,
98576,data\fma_small\fma_small\098\098576.mp3,ok,audioread,
88869,data\fma_small\fma_small\088\088869.mp3,ok,audioread,
85955,data\fma_small\fma_small\085\085955.mp3,ok,audioread,
62750,data\fma_small\fma_small\062\062750.mp3,ok,audioread,
92129,data\fma_small\fma_small\092\092129.mp3,ok,audioread,
71175,data\fma_small\fma_small\071\071175.mp3,ok,audioread,
108306,data\fma_small\fma_small\108\108306.mp3,ok,audioread,
85309,data\fma_small\fma_small\085\085309.mp3,ok,audioread,
10374,data\fma_small\fma_small\010\010374.mp3,ok,audioread,
94348,data\fma_small\fma_small\094\094348.mp3,ok,audioread,
115765,data\fma_small\fma_small\115\115765.mp3,ok,audioread,
85968,data\fma_small\fma_small\085\085968.mp3,ok,audioread,
11793,data\fma_small\fma_small\011\011793.mp3,ok,audioread,
131454,data\fma_small\fma_small\131\131454.mp3,ok,audioread,
112488,data\fma_small\fma_small\112\112488.mp3,ok,audioread,
51271,data\fma_small\fma_small\051\051271.mp3,ok,audioread,
130955,data\fma_small\fma_small\130\130955.mp3,ok,audioread,
54365,data\fma_small\fma_small\054\054365.mp3,ok,audioread,
98624,data\fma_small\fma_small\098\098624.mp3,ok,audioread,
144740,data\fma_small\fma_small\144\144740.mp3,ok,audioread,
134979,data\fma_small\fma_small\134\134979.mp3,ok,audioread,
62436,data\fma_small\fma_small\062\062436.mp3,ok,audioread,
10192,data\fma_small\fma_small\010\010192.mp3,ok,audioread,
98628,data\fma_small\fma_small\098\098628.mp3,ok,audioread,
1720,data\fma_small\fma_small\001\001720.mp3,ok,audioread,
5879,data\fma_small\fma_small\005\005879.mp3,ok,audioread,
26681,data\fma_small\fma_small\026\026681.mp3,ok,audioread,
49846,data\fma_small\fma_small\049\049846.mp3,ok,audioread,
154303,data\fma_small\fma_small\154\154303.mp3,ok,audioread,
123834,data\fma_small\fma_small\123\123834.mp3,ok,audioread,
116446,data\fma_small\fma_small\116\116446.mp3,ok,audioread,
19187,data\fma_small\fma_small\019\019187.mp3,ok,audioread,
38312,data\fma_small\fma_small\038\038312.mp3,ok,audioread,
116407,data\fma_small\fma_small\116\116407.mp3,ok,audioread,
65619,data\fma_small\fma_small\065\065619.mp3,ok,audioread,
11544,data\fma_small\fma_small\011\011544.mp3,ok,audioread,
67557,data\fma_small\fma_small\067\067557.mp3,ok,audioread,
125004,data\fma_small\fma_small\125\125004.mp3,ok,audioread,
46043,data\fma_small\fma_small\046\046043.mp3,ok,audioread,
51113,data\fma_small\fma_small\051\051113.mp3,ok,audioread,
44169,data\fma_small\fma_small\044\044169.mp3,ok,audioread,
83439,data\fma_small\fma_small\083\083439.mp3,ok,audioread,
44849,data\fma_small\fma_small\044\044849.mp3,ok,audioread,
11937,data\fma_small\fma_small\011\011937.mp3,ok,audioread,
46930,data\fma_small\fma_small\046\046930.mp3,ok,audioread,
58140,data\fma_small\fma_small\058\058140.mp3,ok,audioread,
49072,data\fma_small\fma_small\049\049072.mp3,ok,audioread,
5171,data\fma_small\fma_small\005\005171.mp3,ok,audioread,
61161,data\fma_small\fma_small\061\061161.mp3,ok,audioread,
109670,data\fma_small\fma_small\109\109670.mp3,ok,audioread,
137900,data\fma_small\fma_small\137\137900.mp3,ok,audioread,
142530,data\fma_small\fma_small\142\142530.mp3,ok,audioread,
87363,data\fma_small\fma_small\087\087363.mp3,ok,audioread,
140873,data\fma_small\fma_small\140\140873.mp3,ok,audioread,
121867,data\fma_small\fma_small\121\121867.mp3,ok,audioread,
93710,data\fma_small\fma_small\093\093710.mp3,ok,audioread,
87186,data\fma_small\fma_small\087\087186.mp3,ok,audioread,
106956,data\fma_small\fma_small\106\106956.mp3,ok,audioread,
47196,data\fma_small\fma_small\047\047196.mp3,ok,audioread,
136465,data\fma_small\fma_small\136\136465.mp3,ok,audioread,
135364,data\fma_small\fma_small\135\135364.mp3,ok,audioread,
91319,data\fma_small\fma_small\091\091319.mp3,ok,audioread,
11239,data\fma_small\fma_small\011\011239.mp3,ok,audioread,
51118,data\fma_small\fma_small\051\051118.mp3,ok,audioread,
108308,data\fma_small\fma_small\108\108308.mp3,ok,audioread,
39188,data\fma_small\fma_small\039\039188.mp3,ok,audioread,
121735,data\fma_small\fma_small\121\121735.mp3,ok,audioread,
136469,data\fma_small\fma_small\136\136469.mp3,ok,audioread,
43761,data\fma_small\fma_small\043\043761.mp3,ok,audioread,
118087,data\fma_small\fma_small\118\118087.mp3,ok,audioread,
110927,data\fma_small\fma_small\110\110927.mp3,ok,audioread,
20050,data\fma_small\fma_small\020\020050.mp3,ok,audioread,
91899,data\fma_small\fma_small\091\091899.mp3,ok,audioread,
115926,data\fma_small\fma_small\115\115926.mp3,ok,audioread,
145067,data\fma_small\fma_small\145\145067.mp3,ok,audioread,
50448,data\fma_small\fma_small\050\050448.mp3,ok,audioread,
11059,data\fma_small\fma_small\011\011059.mp3,ok,audioread,
58068,data\fma_small\fma_small\058\058068.mp3,ok,audioread,
96698,data\fma_small\fma_small\096\096698.mp3,ok,audioread,
26641,data\fma_small\fma_small\026\026641.mp3,ok,audioread,
64630,data\fma_small\fma_small\064\064630.mp3,ok,audioread,
39659,data\fma_small\fma_small\039\039659.mp3,ok,audioread,
55715,data\fma_small\fma_small\055\055715.mp3,ok,audioread,
127300,data\fma_small\fma_small\127\127300.mp3,ok,audioread,
12146,data\fma_small\fma_small\012\012146.mp3,ok,audioread,
12053,data\fma_small\fma_small\012\012053.mp3,ok,audioread,
6440,data\fma_small\fma_small\006\006440.mp3,ok,audioread,
22478,data\fma_small\fma_small\022\022478.mp3,ok,audioread,
7488,data\fma_small\fma_small\007\007488.mp3,ok,audioread,
130940,data\fma_small\fma_small\130\130940.mp3,ok,audioread,
154305,data\fma_small\fma_small\154\154305.mp3,ok,audioread,
73318,data\fma_small\fma_small\073\073318.mp3,ok,audioread,
14735,data\fma_small\fma_small\014\014735.mp3,ok,audioread,
69554,data\fma_small\fma_small\069\069554.mp3,ok,audioread,
67766,data\fma_small\fma_small\067\067766.mp3,ok,audioread,
154309,data\fma_small\fma_small\154\154309.mp3,ok,audioread,
128927,data\fma_small\fma_small\128\128927.mp3,ok,audioread,
27797,data\fma_small\fma_small\027\027797.mp3,ok,audioread,
1193,data\fma_small\fma_small\001\001193.mp3,ok,audioread,
80035,data\fma_small\fma_small\080\080035.mp3,ok,audioread,
12350,data\fma_small\fma_small\012\012350.mp3,ok,audioread,
7487,data\fma_small\fma_small\007\007487.mp3,ok,audioread,
98585,data\fma_small\fma_small\098\098585.mp3,ok,audioread,
5169,data\fma_small\fma_small\005\005169.mp3,ok,audioread,
32001,data\fma_small\fma_small\032\032001.mp3,ok,audioread,
33538,data\fma_small\fma_small\033\033538.mp3,ok,audioread,
128878,data\fma_small\fma_small\128\128878.mp3,ok,audioread,
124425,data\fma_small\fma_small\124\124425.mp3,ok,audioread,
92540,data\fma_small\fma_small\092\092540.mp3,ok,audioread,
137356,data\fma_small\fma_small\137\137356.mp3,ok,audioread,
96627,data\fma_small\fma_small\096\096627.mp3,ok,audioread,
42659,data\fma_small\fma_small\042\042659.mp3,ok,audioread,
75386,data\fma_small\fma_small\075\075386.mp3,ok,audioread,
114974,data\fma_small\fma_small\114\114974.mp3,ok,audioread,
108488,data\fma_small\fma_small\108\108488.mp3,ok,audioread,
10527,data\fma_small\fma_small\010\010527.mp3,ok,audioread,
126598,data\fma_small\fma_small\126\126598.mp3,ok,audioread,
46736,data\fma_small\fma_small\046\046736.mp3,ok,audioread,
129620,data\fma_small\fma_small\129\129620.mp3,ok,audioread,
125193,data\fma_small\fma_small\125\125193.mp3,ok,audioread,
12050,data\fma_small\fma_small\012\012050.mp3,ok,audioread,
69947,data\fma_small\fma_small\069\069947.mp3,ok,audioread,
109958,data\fma_small\fma_small\109\109958.mp3,ok,audioread,
128835,data\fma_small\fma_small\128\128835.mp3,ok,audioread,
64796,data\fma_small\fma_small\064\064796.mp3,ok,audioread,
110166,data\fma_small\fma_small\110\110166.mp3,ok,audioread,
137627,data\fma_small\fma_small\137\137627.mp3,ok,audioread,
122910,data\fma_small\fma_small\122\122910.mp3,ok,audioread,
111378,data\fma_small\fma_small\111\111378.mp3,ok,audioread,
10678,data\fma_small\fma_small\010\010678.mp3,ok,audioread,
129054,data\fma_small\fma_small\129\129054.mp3,ok,audioread,
142082,data\fma_small\fma_small\142\142082.mp3,ok,audioread,
146969,data\fma_small\fma_small\146\146969.mp3,ok,audioread,
75412,data\fma_small\fma_small\075\075412.mp3,ok,audioread,
71253,data\fma_small\fma_small\071\071253.mp3,ok,audioread,
95535,data\fma_small\fma_small\095\095535.mp3,ok,audioread,
112066,data\fma_small\fma_small\112\112066.mp3,ok,audioread,
14363,data\fma_small\fma_small\014\014363.mp3,ok,audioread,
129962,data\fma_small\fma_small\129\129962.mp3,ok,audioread,
133772,data\fma_small\fma_small\133\133772.mp3,ok,audioread,
14809,data\fma_small\fma_small\014\014809.mp3,ok,audioread,
15540,data\fma_small\fma_small\015\015540.mp3,ok,audioread,
114199,data\fma_small\fma_small\114\114199.mp3,ok,audioread,
116707,data\fma_small\fma_small\116\116707.mp3,ok,audioread,
148218,data\fma_small\fma_small\148\148218.mp3,ok,audioread,
129919,data\fma_small\fma_small\129\129919.mp3,ok,audioread,
111368,data\fma_small\fma_small\111\111368.mp3,ok,audioread,
8345,data\fma_small\fma_small\008\008345.mp3,ok,audioread,
123147,data\fma_small\fma_small\123\123147.mp3,ok,audioread,
81033,data\fma_small\fma_small\081\081033.mp3,ok,audioread,
68853,data\fma_small\fma_small\068\068853.mp3,ok,audioread,
130956,data\fma_small\fma_small\130\130956.mp3,ok,audioread,
119979,data\fma_small\fma_small\119\119979.mp3,ok,audioread,
139524,data\fma_small\fma_small\139\139524.mp3,ok,audioread,
94422,data\fma_small\fma_small\094\094422.mp3,ok,audioread,
112088,data\fma_small\fma_small\112\112088.mp3,ok,audioread,
25124,data\fma_small\fma_small\025\025124.mp3,ok,audioread,
122683,data\fma_small\fma_small\122\122683.mp3,ok,audioread,
111188,data\fma_small\fma_small\111\111188.mp3,ok,audioread,
109902,data\fma_small\fma_small\109\109902.mp3,ok,audioread,
112788,data\fma_small\fma_small\112\112788.mp3,ok,audioread,
149625,data\fma_small\fma_small\149\149625.mp3,ok,audioread,
145260,data\fma_small\fma_small\145\145260.mp3,ok,audioread,
95564,data\fma_small\fma_small\095\095564.mp3,ok,audioread,
113030,data\fma_small\fma_small\113\113030.mp3,ok,audioread,
56498,data\fma_small\fma_small\056\056498.mp3,ok,audioread,
113305,data\fma_small\fma_small\113\113305.mp3,ok,audioread,
98547,data\fma_small\fma_small\098\098547.mp3,ok,audioread,
85957,data\fma_small\fma_small\085\085957.mp3,ok,audioread,
127206,data\fma_small\fma_small\127\127206.mp3,ok,audioread,
127265,data\fma_small\fma_small\127\127265.mp3,ok,audioread,
142553,data\fma_small\fma_small\142\142553.mp3,ok,audioread,
67336,data\fma_small\fma_small\067\067336.mp3,ok,audioread,
109957,data\fma_small\fma_small\109\109957.mp3,ok,audioread,
133273,data\fma_small\fma_small\133\133273.mp3,ok,audioread,
154308,data\fma_small\fma_small\154\154308.mp3,ok,audioread,
97585,data\fma_small\fma_small\097\097585.mp3,ok,audioread,
71242,data\fma_small\fma_small\071\071242.mp3,ok,audioread,
129088,data\fma_small\fma_small\129\129088.mp3,ok,audioread,
80003,data\fma_small\fma_small\080\080003.mp3,ok,audioread,
135337,data\fma_small\fma_small\135\135337.mp3,ok,audioread,
116876,data\fma_small\fma_small\116\116876.mp3,ok,audioread,
17735,data\fma_small\fma_small\017\017735.mp3,ok,audioread,
97590,data\fma_small\fma_small\097\097590.mp3,ok,audioread,
140621,data\fma_small\fma_small\140\140621.mp3,ok,audioread,
141567,data\fma_small\fma_small\141\141567.mp3,ok,audioread,
52393,data\fma_small\fma_small\052\052393.mp3,ok,audioread,
132778,data\fma_small\fma_small\132\132778.mp3,ok,audioread,
87431,data\fma_small\fma_small\087\087431.mp3,ok,audioread,
64338,data\fma_small\fma_small\064\064338.mp3,ok,audioread,
45521,data\fma_small\fma_small\045\045521.mp3,ok,audioread,
112252,data\fma_small\fma_small\112\112252.mp3,ok,audioread,
35608,data\fma_small\fma_small\035\035608.mp3,ok,audioread,
126748,data\fma_small\fma_small\126\126748.mp3,ok,audioread,
121251,data\fma_small\fma_small\121\121251.mp3,ok,audioread,
1249,data\fma_small\fma_small\001\001249.mp3,ok,audioread,
72456,data\fma_small\fma_small\072\072456.mp3,ok,audioread,
30636,data\fma_small\fma_small\030\030636.mp3,ok,audioread,
126398,data\fma_small\fma_small\126\126398.mp3,ok,audioread,
123441,data\fma_small\fma_small\123\123441.mp3,ok,audioread,
73175,data\fma_small\fma_small\073\073175.mp3,ok,audioread,
1276,data\fma_small\fma_small\001\001276.mp3,ok,audioread,
126520,data\fma_small\fma_small\126\126520.mp3,ok,audioread,
114042,data\fma_small\fma_small\114\114042.mp3,ok,audioread,
75427,data\fma_small\fma_small\075\075427.mp3,ok,audioread,
48043,data\fma_small\fma_small\048\048043.mp3,ok,audioread,
113017,data\fma_small\fma_small\113\113017.mp3,ok,audioread,
108016,data\fma_small\fma_small\108\108016.mp3,ok,audioread,
45518,data\fma_small\fma_small\045\045518.mp3,ok,audioread,
6783,data\fma_small\fma_small\006\006783.mp3,ok,audioread,
28608,data\fma_small\fma_small\028\028608.mp3,ok,audioread,
67358,data\fma_small\fma_small\067\067358.mp3,ok,audioread,
73465,data\fma_small\fma_small\073\073465.mp3,ok,audioread,
91933,data\fma_small\fma_small\091\091933.mp3,ok,audioread,
1732,data\fma_small\fma_small\001\001732.mp3,ok,audioread,
12737,data\fma_small\fma_small\012\012737.mp3,ok,audioread,
30198,data\fma_small\fma_small\030\030198.mp3,ok,audioread,
46733,data\fma_small\fma_small\046\046733.mp3,ok,audioread,
108774,data\fma_small\fma_small\108\108774.mp3,ok,audioread,
117846,data\fma_small\fma_small\117\117846.mp3,ok,audioread,
139461,data\fma_small\fma_small\139\139461.mp3,ok,audioread,
143098,data\fma_small\fma_small\143\143098.mp3,ok,audioread,
29752,data\fma_small\fma_small\029\029752.mp3,ok,audioread,
11237,data\fma_small\fma_small\011\011237.mp3,ok,audioread,
126512,data\fma_small\fma_small\126\126512.mp3,ok,audioread,
30120,data\fma_small\fma_small\030\030120.mp3,ok,audioread,
32332,data\fma_small\fma_small\032\032332.mp3,ok,audioread,
122247,data\fma_small\fma_small\122\122247.mp3,ok,audioread,
131553,data\fma_small\fma_small\131\131553.mp3,ok,audioread,
111377,data\fma_small\fma_small\111\111377.mp3,ok,audioread,
124409,data\fma_small\fma_small\124\124409.mp3,ok,audioread,
57628,data\fma_small\fma_small\057\057628.mp3,ok,audioread,
10668,data\fma_small\fma_small\010\010668.mp3,ok,audioread,
131658,data\fma_small\fma_small\131\131658.mp3,ok,audioread,
40238,data\fma_small\fma_small\040\040238.mp3,ok,audioread,
119991,data\fma_small\fma_small\119\119991.mp3,ok,audioread,
36983,data\fma_small\fma_small\036\036983.mp3,ok,audioread,
44853,data\fma_small\fma_small\044\044853.mp3,ok,audioread,
128441,data\fma_small\fma_small\128\128441.mp3,ok,audioread,
86116,data\fma_small\fma_small\086\086116.mp3,ok,audioread,
106458,data\fma_small\fma_small\106\106458.mp3,ok,audioread,
51112,data\fma_small\fma_small\051\051112.mp3,ok,audioread,
123342,data\fma_small\fma_small\123\123342.mp3,ok,audioread,
148586,data\fma_small\fma_small\148\148586.mp3,ok,audioread,
105713,data\fma_small\fma_small\105\105713.mp3,ok,audioread,
52045,data\fma_small\fma_small\052\052045.mp3,ok,audioread,
63224,data\fma_small\fma_small\063\063224.mp3,ok,audioread,
695,data\fma_small\fma_small\000\000695.mp3,ok,audioread,
83512,data\fma_small\fma_small\083\083512.mp3,ok,audioread,
126786,data\fma_small\fma_small\126\126786.mp3,ok,audioread,
78516,data\fma_small\fma_small\078\078516.mp3,ok,audioread,
31807,data\fma_small\fma_small\031\031807.mp3,ok,audioread,
26169,data\fma_small\fma_small\026\026169.mp3,ok,audioread,
139862,data\fma_small\fma_small\139\139862.mp3,ok,audioread,
100958,data\fma_small\fma_small\100\100958.mp3,ok,audioread,
91790,data\fma_small\fma_small\091\091790.mp3,ok,audioread,
26639,data\fma_small\fma_small\026\026639.mp3,ok,audioread,
35204,data\fma_small\fma_small\035\035204.mp3,ok,audioread,
86993,data\fma_small\fma_small\086\086993.mp3,ok,audioread,
24515,data\fma_small\fma_small\024\024515.mp3,ok,audioread,
59449,data\fma_small\fma_small\059\059449.mp3,ok,audioread,
13325,data\fma_small\fma_small\013\013325.mp3,ok,audioread,
12351,data\fma_small\fma_small\012\012351.mp3,ok,audioread,
126789,data\fma_small\fma_small\126\126789.mp3,ok,audioread,
124154,data\fma_small\fma_small\124\124154.mp3,ok,audioread,
58333,data\fma_small\fma_small\058\058333.mp3,ok,audioread,
76121,data\fma_small\fma_small\076\076121.mp3,ok,audioread,
38884,data\fma_small\fma_small\038\038884.mp3,ok,audioread,
22477,data\fma_small\fma_small\022\022477.mp3,ok,audioread,
7378,data\fma_small\fma_small\007\007378.mp3,ok,audioread,
38435,data\fma_small\fma_small\038\038435.mp3,ok,audioread,
142361,data\fma_small\fma_small\142\142361.mp3,ok,audioread,
69788,data\fma_small\fma_small\069\069788.mp3,ok,audioread,
37592,data\fma_small\fma_small\037\037592.mp3,ok,audioread,
54626,data\fma_small\fma_small\054\054626.mp3,ok,audioread,
91160,data\fma_small\fma_small\091\091160.mp3,ok,audioread,
98575,data\fma_small\fma_small\098\098575.mp3,ok,audioread,
144469,data\fma_small\fma_small\144\144469.mp3,ok,audioread,
61172,data\fma_small\fma_small\061\061172.mp3,ok,audioread,
116454,data\fma_small\fma_small\116\116454.mp3,ok,audioread,
7711,data\fma_small\fma_small\007\007711.mp3,ok,audioread,
38361,data\fma_small\fma_small\038\038361.mp3,ok,audioread,
137632,data\fma_small\fma_small\137\137632.mp3,ok,audioread,
148305,data\fma_small\fma_small\148\148305.mp3,ok,audioread,
83911,data\fma_small\fma_small\083\083911.mp3,ok,audioread,
118084,data\fma_small\fma_small\118\118084.mp3,ok,audioread,
11242,data\fma_small\fma_small\011\011242.mp3,ok,audioread,
110171,data\fma_small\fma_small\110\110171.mp3,ok,audioread,
21995,data\fma_small\fma_small\021\021995.mp3,ok,audioread,
33049,data\fma_small\fma_small\033\033049.mp3,ok,audioread,
124474,data\fma_small\fma_small\124\124474.mp3,ok,audioread,
66649,data\fma_small\fma_small\066\066649.mp3,ok,audioread,
74002,data\fma_small\fma_small\074\074002.mp3,ok,audioread,
126490,data\fma_small\fma_small\126\126490.mp3,ok,audioread,
122066,data\fma_small\fma_small\122\122066.mp3,ok,audioread,
4799,data\fma_small\fma_small\004\004799.mp3,ok,audioread,
66783,data\fma_small\fma_small\066\066783.mp3,ok,audioread,
71885,data\fma_small\fma_small\071\071885.mp3,ok,audioread,
5268,data\fma_small\fma_small\005\005268.mp3,ok,audioread,
112526,data\fma_small\fma_small\112\112526.mp3,ok,audioread,
50444,data\fma_small\fma_small\050\050444.mp3,ok,audioread,
145609,data\fma_small\fma_small\145\145609.mp3,ok,audioread,
56518,data\fma_small\fma_small\056\056518.mp3,ok,audioread,
9307,data\fma_small\fma_small\009\009307.mp3,ok,audioread,
148234,data\fma_small\fma_small\148\148234.mp3,ok,audioread,
44777,data\fma_small\fma_small\044\044777.mp3,ok,audioread,
9505,data\fma_small\fma_small\009\009505.mp3,ok,audioread,
72288,data\fma_small\fma_small\072\072288.mp3,ok,audioread,
122106,data\fma_small\fma_small\122\122106.mp3,ok,audioread,
24427,data\fma_small\fma_small\024\024427.mp3,ok,audioread,
108505,data\fma_small\fma_small\108\108505.mp3,ok,audioread,
39666,data\fma_small\fma_small\039\039666.mp3,ok,audioread,
122686,data\fma_small\fma_small\122\122686.mp3,ok,audioread,
73469,data\fma_small\fma_small\073\073469.mp3,ok,audioread,
107101,data\fma_small\fma_small\107\107101.mp3,ok,audioread,
98613,data\fma_small\fma_small\098\098613.mp3,ok,audioread,
126428,data\fma_small\fma_small\126\126428.mp3,ok,audioread,
148099,data\fma_small\fma_small\148\148099.mp3,ok,audioread,
144171,data\fma_small\fma_small\144\144171.mp3,ok,audioread,
122190,data\fma_small\fma_small\122\122190.mp3,ok,audioread,
73169,data\fma_small\fma_small\073\073169.mp3,ok,audioread,
145705,data\fma_small\fma_small\145\145705.mp3,ok,audioread,
94101,data\fma_small\fma_small\094\094101.mp3,ok,audioread,
90590,data\fma_small\fma_small\090\090590.mp3,ok,audioread,
37325,data\fma_small\fma_small\037\037325.mp3,ok,audioread,
40985,data\fma_small\fma_small\040\040985.mp3,ok,audioread,
109349,data\fma_small\fma_small\109\109349.mp3,ok,audioread,
143039,data\fma_small\fma_small\143\143039.mp3,ok,audioread,
75390,data\fma_small\fma_small\075\075390.mp3,ok,audioread,
70174,data\fma_small\fma_small\070\070174.mp3,ok,audioread,
126749,data\fma_small\fma_small\126\126749.mp3,ok,audioread,
71709,data\fma_small\fma_small\071\071709.mp3,ok,audioread,
97286,data\fma_small\fma_small\097\097286.mp3,ok,audioread,
132795,data\fma_small\fma_small\132\132795.mp3,ok,audioread,
91868,data\fma_small\fma_small\091\091868.mp3,ok,audioread,
29738,data\fma_small\fma_small\029\029738.mp3,ok,audioread,
43866,data\fma_small\fma_small\043\043866.mp3,ok,audioread,
106954,data\fma_small\fma_small\106\106954.mp3,ok,audioread,
121739,data\fma_small\fma_small\121\121739.mp3,ok,audioread,
129094,data\fma_small\fma_small\129\129094.mp3,ok,audioread,
38901,data\fma_small\fma_small\038\038901.mp3,ok,audioread,
132964,data\fma_small\fma_small\132\132964.mp3,ok,audioread,
85425,data\fma_small\fma_small\085\085425.mp3,ok,audioread,
56651,data\fma_small\fma_small\056\056651.mp3,ok,audioread,
118988,data\fma_small\fma_small\118\118988.mp3,ok,audioread,
146685,data\fma_small\fma_small\146\146685.mp3,ok,audioread,
51272,data\fma_small\fma_small\051\051272.mp3,ok,audioread,
6439,data\fma_small\fma_small\006\006439.mp3,ok,audioread,
127288,data\fma_small\fma_small\127\127288.mp3,ok,audioread,
44795,data\fma_small\fma_small\044\044795.mp3,ok,audioread,
145199,data\fma_small\fma_small\145\145199.mp3,ok,audioread,
127542,data\fma_small\fma_small\127\127542.mp3,ok,audioread,
104066,data\fma_small\fma_small\104\104066.mp3,ok,audioread,
127469,data\fma_small\fma_small\127\127469.mp3,ok,audioread,
29742,data\fma_small\fma_small\029\029742.mp3,ok,audioread,
132954,data\fma_small\fma_small\132\132954.mp3,ok,audioread,
143095,data\fma_small\fma_small\143\143095.mp3,ok,audioread,
56888,data\fma_small\fma_small\056\056888.mp3,ok,audioread,
78852,data\fma_small\fma_small\078\078852.mp3,ok,audioread,
94635,data\fma_small\fma_small\094\094635.mp3,ok,audioread,
24424,data\fma_small\fma_small\024\024424.mp3,ok,audioread,
124518,data\fma_small\fma_small\124\124518.mp3,ok,audioread,
83440,data\fma_small\fma_small\083\083440.mp3,ok,audioread,
99437,data\fma_small\fma_small\099\099437.mp3,ok,audioread,
28802,data\fma_small\fma_small\028\028802.mp3,ok,audioread,
92130,data\fma_small\fma_small\092\092130.mp3,ok,audioread,
65683,data\fma_small\fma_small\065\065683.mp3,ok,audioread,
105141,data\fma_small\fma_small\105\105141.mp3,ok,audioread,
84291,data\fma_small\fma_small\084\084291.mp3,ok,audioread,
138306,data\fma_small\fma_small\138\138306.mp3,ok,audioread,
136404,data\fma_small\fma_small\136\136404.mp3,ok,audioread,
108298,data\fma_small\fma_small\108\108298.mp3,ok,audioread,
18159,data\fma_small\fma_small\018\018159.mp3,ok,audioread,
142549,data\fma_small\fma_small\142\142549.mp3,ok,audioread,
153956,data\fma_small\fma_small\153\153956.mp3,ok,audioread,
64079,data\fma_small\fma_small\064\064079.mp3,ok,audioread,
13220,data\fma_small\fma_small\013\013220.mp3,ok,audioread,
65234,data\fma_small\fma_small\065\065234.mp3,ok,audioread,
111388,data\fma_small\fma_small\111\111388.mp3,ok,audioread,
149103,data\fma_small\fma_small\149\149103.mp3,ok,audioread,
1930,data\fma_small\fma_small\001\001930.mp3,ok,audioread,
36986,data\fma_small\fma_small\036\036986.mp3,ok,audioread,
72612,data\fma_small\fma_small\072\072612.mp3,ok,audioread,
142563,data\fma_small\fma_small\142\142563.mp3,ok,audioread,
12047,data\fma_small\fma_small\012\012047.mp3,ok,audioread,
12353,data\fma_small\fma_small\012\012353.mp3,ok,audioread,
146343,data\fma_small\fma_small\146\146343.mp3,ok,audioread,
58117,data\fma_small\fma_small\058\058117.mp3,ok,audioread,
145748,data\fma_small\fma_small\145\145748.mp3,ok,audioread,
32756,data\fma_small\fma_small\032\032756.mp3,ok,audioread,
93075,data\fma_small\fma_small\093\093075.mp3,ok,audioread,
41962,data\fma_small\fma_small\041\041962.mp3,ok,audioread,
129362,data\fma_small\fma_small\129\129362.mp3,ok,audioread,
111396,data\fma_small\fma_small\111\111396.mp3,ok,audioread,
119118,data\fma_small\fma_small\119\119118.mp3,ok,audioread,
94630,data\fma_small\fma_small\094\094630.mp3,ok,audioread,
96902,data\fma_small\fma_small\096\096902.mp3,ok,audioread,
113933,data\fma_small\fma_small\113\113933.mp3,ok,audioread,
107595,data\fma_small\fma_small\107\107595.mp3,ok,audioread,
109963,data\fma_small\fma_small\109\109963.mp3,ok,audioread,
68540,data\fma_small\fma_small\068\068540.mp3,ok,audioread,
24421,data\fma_small\fma_small\024\024421.mp3,ok,audioread,
34263,data\fma_small\fma_small\034\034263.mp3,ok,audioread,
144940,data\fma_small\fma_small\144\144940.mp3,ok,audioread,
90570,data\fma_small\fma_small\090\090570.mp3,ok,audioread,
146687,data\fma_small\fma_small\146\146687.mp3,ok,audioread,
75749,data\fma_small\fma_small\075\075749.mp3,ok,audioread,
75935,data\fma_small\fma_small\075\075935.mp3,ok,audioread,
107028,data\fma_small\fma_small\107\107028.mp3,ok,audioread,
98554,data\fma_small\fma_small\098\098554.mp3,ok,audioread,
64994,data\fma_small\fma_small\064\064994.mp3,ok,audioread,
67661,data\fma_small\fma_small\067\067661.mp3,ok,audioread,
91098,data\fma_small\fma_small\091\091098.mp3,ok,audioread,
87430,data\fma_small\fma_small\087\087430.mp3,ok,audioread,
59078,data\fma_small\fma_small\059\059078.mp3,ok,audioread,
